,pelicula_id,compañia,recaudacion
17385,11067,Morgan Creek Productions,30626182.0
17386,35977,Live Entertainment,0.0
17388,35977,Motion Picture Corporation of America (MPCA),0.0
17390,26830,,0.0
17394,12613,Sony Music Entertainment Japan,0.0
17396,12613,Group TAC,0.0
17398,12613,Capcom,0.0
17406,37563,Les Films du Losange,0.0
17407,37563,Canal+,0.0
17408,37563,La Sept Cinéma,0.0
17409,37563,Sofilmka,0.0
17418,27318,Moonstone Entertainment,0.0
17421,16003,Filmteknik,0.0
17424,8214,Sputnik Oy,0.0
17425,2061,Balboa Entertainment,0.0
17429,74097,,0.0
17430,36702,,0.0
17431,17629,Moviola Film och Television AB,0.0
17443,17629,TV4 Sweden AB,0.0
17455,17629,Yellow Cottage,0.0
17503,9732,Walt Disney Pictures,0.0
17505,9732,Walt Disney Animation Australia,0.0
17507,9732,DisneyToon Studios,0.0
17521,10213,A Band Apart,0.0
17522,10213,Dimension Films,0.0
17523,10213,Los Hooligans Productions,0.0
17530,12095,A Band Apart,0.0
17531,12095,Dimension Films,0.0
17532,12095,Los Hooligans Productions,0.0
17542,1283,CARTEL S.A.,0.0
17543,1283,Rocabruno S.A.,0.0
17546,22140,Zentropa,0.0
17550,344,Senator Film Produktion,0.0
17551,344,Becker & Häberle Filmproduktion GmbH,0.0
17552,344,Traumwerk Filmproduktion GmbH,0.0
17559,15805,DC Comics,0.0
17561,15805,Warner Bros. Animation,0.0
17571,11508,Saban Entertainment,0.0
17573,11508,Fox Family Films,0.0
17591,2487,Toho Film (Eiga) Co. Ltd.,0.0
17594,12485,Aurora Productions,0.0
17595,12485,Artisan Entertainment,0.0
17598,17074,DC Comics,0.0
17599,17074,Warner Bros. Television,0.0
17600,17074,Warner Bros. Animation,0.0
17604,18491,TV Tokyo,20000000.0
17605,18491,Gainax,20000000.0
17606,18491,Movic,20000000.0
17607,18491,SEGA,20000000.0
17608,18491,Toei Animation,20000000.0
17609,18491,Kadokawa Shoten Publishing Co.,20000000.0
17610,18491,Production I.G.,20000000.0
17611,18491,Project Eva,20000000.0
17612,18491,Star Child Recording,20000000.0
17631,39927,The Kushner-Locke Company,0.0
17637,21348,Les Armateurs,0.0
17640,21348,Radio Télévision Belge Francophone (RTBF),0.0
17643,21348,Monipoly Productions,0.0
17646,21348,France 3 Cinema,0.0
17685,9011,,0.0
17688,2332,ARP Sélection,60726164.0
17691,2332,TF1 Films Productions,60726164.0
17706,20882,Kinokompaniya CTB,0.0
17708,20882,Nikola Film,0.0
17710,5458,Original Film,0.0
17711,5458,Newmarket Capital Group,0.0
17712,5458,Columbia TriStar Television,0.0
17719,10482,Universal Pictures,0.0
17720,28031,Team Todd,0.0
17721,28031,HBO Films,0.0
17724,15653,Walt Disney Television Animation,0.0
17730,844,Paradis Films,19271312.0
17745,844,Orly Films,19271312.0
17760,844,Shanghai Film Group Corporation,19271312.0
17775,844,Jet Tone Films,19271312.0
17970,23985,,0.0
17971,2463,,0.0
17979,16874,Third Costa,0.0
17980,16874,Australian Film Finance Corporation (AFFC),0.0
17981,16874,Film Victoria,0.0
17982,16874,G.O. Films,0.0
17983,71138,,0.0
17984,39872,Toei Company,0.0
17988,16234,DC Comics,0.0
17989,16234,Warner Bros. Animation,0.0
17992,10706,Neo Art & Logic,0.0
17994,10706,Dimension Films,0.0
18004,17208,Creative Thinking International Ltd.,0.0
18005,10751,Thura Film,0.0
18017,2899,Renn Productions,111127553.0
18027,2899,Canal Plus,111127553.0
18037,2899,La Petite Reine,111127553.0
18047,2899,TF1 Films Production,111127553.0
18057,2899,Chez Wam,111127553.0
18067,2899,Centre National de la Cinématographie (CNC),111127553.0
18077,2899,KC Medien,111127553.0
18087,2899,Katharina,111127553.0
18337,36243,"Toho Pictures, Inc.",0.0
18341,10726,Lions Gate Films,0.0
18343,13899,Daiei Motion Picture Company,0.0
18344,13899,Toei Video Company,0.0
18345,13899,Excellent Film,0.0
18352,437,Lions Gate Films,0.0
18353,437,Ghost House Pictures,0.0
18358,11178,,0.0
18364,100973,Sweetwater AB,0.0
18366,21707,,0.0
18368,36222,Daiei Motion Picture Company,0.0
18370,36222,Toei Video Company,0.0
18372,36222,Excellent Film,0.0
18398,13984,Téléfilm Canada,0.0
18399,13984,Canadian Film or Video Production Tax Credit (CPTC),0.0
18400,13984,Busted Tranny,0.0
18404,4689,CJ Entertainment,1954937.0
18405,4689,Studio Box,1954937.0
18410,18248,Columbia Pictures,0.0
18418,18248,Franchise Pictures,0.0
18442,21041,Sonet Film,0.0
18452,21041,Blind Spot Pictures Oy,0.0
18462,21041,Film Väst,0.0
18502,11430,Walt Disney Pictures,0.0
18504,11430,Walt Disney Animation Australia,0.0
18506,11430,DisneyToon Studios,0.0
18520,23986,,0.0
18521,4326,Boje Buck Produktion,0.0
18523,32250,Toei Video Company,0.0
18524,44203,Toei Video Company,0.0
18525,10891,Stampede Entertainment,0.0
18529,12540,Universal Pictures,0.0
18530,60672,Europa Corp,0.0
18539,60672,TF1 Films Production,0.0
18548,60672,Filmauro,0.0
18557,60672,Canal+,0.0
18566,60672,Studio Légende,0.0
18575,60672,Epica Ltd.,0.0
18692,14245,Sandstorm Films,0.0
18693,3177,Fukasaku-gumi,0.0
18695,10855,Media Asia Films,0.0
18701,12140,Bandai Visual Company,9789651.0
18702,12140,Production I.G.,9789651.0
18707,12496,Shochiku Company,7338987.0
18710,17457,Emperor Multimedia Group (EMG),0.0
18711,17457,Million Channel Ltd.,0.0
18716,10361,Copperheart Entertainment,0.0
18720,41070,Spleis AS,0.0
18732,11838,Oz Company,0.0
18733,670,Egg Films,14980005.0
18734,670,Show East,14980005.0
18741,12583,Lions Gate Films,0.0
18744,12583,49 Film,0.0
18753,9694,Kadokawa Eiga K.K.,0.0
18755,22537,Shogakukan Production,0.0
18759,10304,Startroop Pictures Inc.,0.0
18760,10304,Tippett Studio,0.0
18767,9666,Nikkatsu,0.0
18768,9666,Kadokawa Shoten Publishing Co. Ltd.,0.0
18769,9666,Oz Company,0.0
18770,9666,Xanadeux Company,0.0
18771,9666,Pioneer L.D.C,0.0
18772,9666,Tokyo Theaters Company,0.0
18773,9666,Aozora Investments,0.0
18781,9316,Baa-Ram-Ewe,15.0
18783,9316,Sahamongkolfilm Co.,15.0
18789,11647,Media Asia Films,0.0
18837,10105,Excel Entertainment,0.0
18847,83,Plunge Pictures LLC,54667954.0
18849,14310,Media Asia Films,0.0
18852,10320,DreamWorks,161451538.0
18853,10320,BenderSpink,161451538.0
18854,10320,Parkes+MacDonald Image Nation,161451538.0
18861,3396,,0.0
18863,62276,CTB Film Company,1600000.0
18864,62276,Pygmalion Production,1600000.0
18867,5889,Amuse Pictures,0.0
18877,5460,Columbia TriStar,0.0
18878,5460,Original Film,0.0
18879,5460,Newmarket Capital Group,0.0
18886,8357,Lord of the Wind,10000000.0
18889,24674,Coproducción Hong Kong-Tailandia-Singapur,0.0
18905,12597,Miramax Films,0.0
18906,12597,Neo Art & Logic,0.0
18907,12597,Weinstein Company,0.0
18908,12597,Dimension Films,0.0
18921,693,DreamWorks SKG,516642939.0
18922,693,Universal Pictures,516642939.0
18923,693,Everyman Pictures,516642939.0
18924,693,Tribeca Productions,516642939.0
18929,11804,Universal Pictures,91196419.0
18932,11804,Brightlight Pictures,91196419.0
18935,11804,Endgame Entertainment,91196419.0
18938,11804,The Movie Network (TMN),91196419.0
18941,11804,Canadian Film or Video Production Tax Credit (CPTC),91196419.0
18944,11804,Province of British Columbia Film Incentive BC,91196419.0
18947,11804,Corus,91196419.0
18950,11804,Gold Circle Films,91196419.0
18953,11804,White Noise UK Ltd.,91196419.0
19010,18627,,0.0
19011,34326,Toei Company,0.0
19014,23832,Fair Film,1314230.0
19020,23832,Cecchi Gori Group,1314230.0
19038,11633,Toho Company,1461989.0
19039,11633,Tokyo Broadcasting System (TBS),1461989.0
19040,11633,Appleseed Film Partners,1461989.0
19041,11633,Digital Frontier,1461989.0
19042,11633,Geneon Entertainment,1461989.0
19043,11633,Mainichi Broadcasting System (MBS),1461989.0
19044,11633,Micott Basara K.K.,1461989.0
19045,11633,TYO Productions,1461989.0
19062,12127,AB Svensk Filmindustri,0.0
19064,12127,Beta Film,0.0
19066,12127,Nord Art AB,0.0
19074,11626,,0.0
19076,42390,Metro-Goldwyn-Mayer (MGM),0.0
19079,27549,Les Films 21,869325.0
19080,27549,Republic Pictures,869325.0
19087,26581,AARU Productions,0.0
19089,11637,Columbia Pictures,97918663.0
19090,11637,Revolution Studios,97918663.0
19091,11637,Cube Vision,97918663.0
19101,12142,Boll Kino Beteiligungs GmbH & Co. KG,10442808.0
19107,12142,Brightlight Pictures,10442808.0
19113,12142,Herold Productions,10442808.0
19119,12142,Lionsgate,10442808.0
19125,12142,Infogrames Entertainment,10442808.0
19221,8968,Ghost House Pictures,67192859.0
19224,8968,Senator International,67192859.0
19227,8968,Screen Gems,67192859.0
19230,8968,Pacific Renaissance Pictures Ltd.,67192859.0
19269,661,Westdeutscher Rundfunk (WDR),0.0
19271,661,Albatros Filmproduktion,0.0
19273,661,Trio Films,0.0
19275,661,Filmverlag der Autoren,0.0
19277,661,Fengler Films,0.0
19279,661,Tango Film,0.0
19293,561,Village Roadshow Pictures,230884728.0
19299,561,DC Comics,230884728.0
19305,561,Lonely Film Productions GmbH & Co. KG.,230884728.0
19311,561,Donners' Company,230884728.0
19317,561,Branded Entertainment/Batfilm Productions,230884728.0
19323,561,Weed Road Pictures,230884728.0
19329,561,3 Art Entertainment,230884728.0
19335,561,Di Bonaventura Pictures,230884728.0
19341,561,Warner Bros.,230884728.0
19455,10214,New Line Cinema,0.0
19457,10214,Pathé Distribution,0.0
19471,3040,Bazelevs Production,32000000.0
19473,3040,Channel One Russia,32000000.0
19475,3040,TABBAK,32000000.0
19477,3040,The First Channel,32000000.0
19495,44875,Hal Roach Studios,0.0
19499,12721,New World Pictures,4662137.0
19501,27042,Sony Picture Imageworks,0.0
19504,2926,Film Trust S.A.,0.0
19505,2926,Alexander Salkind,0.0
19512,258,Valoria Films,0.0
19513,258,Fida cinematografica,0.0
19518,8016,Produzione Salvo D'Angelo,0.0
19521,8016,Tevere Film,0.0
19530,37601,Plata Films S.A.,0.0
19532,37601,Interfilme,0.0
19534,4551,Double Feature Films,95226116.0
19536,4551,Jersey Films,95226116.0
19538,4551,Nina Saxon Film Design,95226116.0
19540,4551,Metro-Goldwyn-Mayer (MGM),95226116.0
19550,3115,Toho,0.0
19554,6593,Toho Film (Eiga) Co. Ltd.,0.0
19559,38148,,0.0
19560,438,Mad Circus Films,0.0
19563,438,Lions Gate Entertainments,0.0
19566,438,Mr. X,0.0
19587,37988,Solar Films inc.,0.0
19590,10040,Village Roadshow Pictures,0.0
19591,10040,Castle Rock Entertainment,0.0
19592,10040,Fortis Films,0.0
19596,38155,,0.0
19606,19545,Toho Company,0.0
19607,19545,United Productions of America (UPA),0.0
19614,187,Dimension Films,158733820.0
19615,187,Troublemaker Studios,158733820.0
19616,187,Miramax,158733820.0
19623,47406,United Artists,0.0
19625,47406,Les Productions Artistes Associés,0.0
19627,47406,Produzioni Europee Associati (PEA),0.0
19629,9674,,0.0
19630,16250,Larry Levinson Productions,0.0
19631,16250,Alpine Medien Productions,0.0
19632,16250,Hallmark Entertainment,0.0
19642,10065,Platinum Dunes,108047131.0
19643,10065,Dimension Films,108047131.0
19644,10065,Metro-Goldwyn-Mayer (MGM),108047131.0
19645,10065,Radar Pictures,108047131.0
19654,13409,,1691706.0
19658,11679,Original Film,71073932.0
19659,11679,Columbia Pictures Corporation,71073932.0
19660,11679,Revolution Studios,71073932.0
19676,24444,Golden Harvest Company,0.0
19678,24444,Katsu Production Co. Ltd.,0.0
19680,24444,Daiei Motion Picture Company,0.0
19694,46594,VUFKU,0.0
19695,9463,Movic,0.0
19698,1895,Lucasfilm,850000000.0
19701,28423,Universal Pictures,0.0
19704,953,DreamWorks SKG,532680671.0
19709,953,Pacific Data Images (PDI),532680671.0
19714,953,DreamWorks Animation,532680671.0
19734,12700,Morgan Creek Productions,251495.0
19736,9779,DiNovi Pictures,39053061.0
19739,9779,Alcon Entertainment,39053061.0
19742,9779,Alloy Entertainment,39053061.0
19754,18289,Toho Film (Eiga) Co. Ltd.,0.0
19758,272,DC Comics,374218673.0
19764,272,Legendary Pictures,374218673.0
19770,272,Warner Bros.,374218673.0
19776,272,DC Entertainment,374218673.0
19782,272,Syncopy,374218673.0
19788,272,Patalex III Productions Limited,374218673.0
19866,15767,Toho Film (Eiga) Co. Ltd.,0.0
19881,11451,Walt Disney Pictures,66002004.0
19882,11451,Robert Simonds Productions,66002004.0
19891,11683,Universal Pictures,46770602.0
19906,11683,Atmosphere Entertainment MM,46770602.0
19921,11683,Romero-Grunwald Productions,46770602.0
19936,11683,Exception Wild Bunch,46770602.0
19951,42488,Svensk Filmindustri (SF),0.0
19955,20914,,0.0
19956,39464,Toho Film (Eiga) Co. Ltd.,0.0
19957,39464,Toho Company,0.0
19962,4889,Lowndes Productions Limited,0.0
19963,9738,Twentieth Century Fox Film Corporation,330579719.0
19965,9738,1492 Pictures,330579719.0
19967,9738,Constantin Film Produktion,330579719.0
19969,9738,Marvel Enterprises,330579719.0
19971,9738,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,330579719.0
20003,1826,StudioCanal,23727301.0
20005,1826,TPS Cinéma,23727301.0
20007,1826,Lunar Films,23727301.0
20009,1826,Canal+,23727301.0
20011,1826,Ce Qui Me Meut Motion Pictures,23727301.0
20013,1826,France 2 Cinéma,23727301.0
20039,1696,Lions Gate Films,0.0
20043,1696,Cinerenta Medienbeteiligungs KG,0.0
20047,1696,Firm Films,0.0
20051,1696,Cinelamda Internationale Filmproduktionsgesellschaft,0.0
20087,40254,,0.0
20088,6519,Village Roadshow Pictures,110803676.0
20089,6519,Gerber Pictures,110803676.0
20090,6519,Warner Bros.,110803676.0
20091,6519,WV Films III,110803676.0
20100,11453,Columbia Pictures Corporation,22400154.0
20104,11453,Out of the Blue... Entertainment,22400154.0
20108,11453,Happy Madison Productions,22400154.0
20112,11328,NWR Film Productions,0.0
20118,22965,Monogram Pictures,0.0
20122,9564,Cecchi Gori Group Tiger Cinematografica,1644060.0
20124,9564,AMLF,1644060.0
20126,9564,Canal+,1644060.0
20128,9564,Bavaria Entertainment,1644060.0
20154,9335,Twentieth Century Fox Film Corporation,85167639.0
20157,9335,Current Entertainment,85167639.0
20160,9335,TF1 Films Production,85167639.0
20163,9335,Canal+,85167639.0
20166,9335,TPS Star,85167639.0
20169,9335,EuropaCorp,85167639.0
20172,9335,Sea Side Films Florida Inc.,85167639.0
20217,17386,Cannon Group,13168027.0
20219,17386,Cannon Films,13168027.0
20221,17386,Metro-Goldwyn-Mayer (MGM),13168027.0
20241,10753,Golden Way Films Ltd.,0.0
20242,10753,Paragon Films Ltd.,0.0
20247,11636,China Film Group Corporation (CFGC),0.0
20271,7553,L.I.F.T. Production,18637690.0
20273,7553,Eden Rock Media,18637690.0
20275,8923,Odd Lot Entertainment,3154346.0
20279,647,Square Enix,0.0
20283,11968,Columbia Pictures Corporation,44434439.0
20284,11968,Mandalay Pictures,44434439.0
20285,11968,Metro-Goldwyn-Mayer (MGM),44434439.0
20295,533,Aardman Animations,192452832.0
20297,533,DreamWorks Animation,192452832.0
20311,32237,,0.0
20312,9763,Touchstone Pictures,27610873.0
20316,9763,Milkshake Films,27610873.0
20320,9763,Hargitay & Hargitay Pictures in Motion,27610873.0
20324,15493,Energia Productions,0.0
20327,38828,,0.0
20333,1656,Amblin Entertainment,142400065.0
20339,1656,Columbia Pictures Corporation,142400065.0
20357,215,Lions Gate Films,152925093.0
20358,215,Got Films,152925093.0
20359,215,Twisted Pictures,152925093.0
20360,215,Evolution Entertainment,152925093.0
20361,215,Saw 2 Productions,152925093.0
20362,10915,Rafran Cinematografica,0.0
20363,10915,AMLF,0.0
20364,10915,Rialto Film Preben-Philipsen,0.0
20368,8274,Rogue Pictures,0.0
20369,26845,Metro-Goldwyn-Mayer (MGM),0.0
20371,18994,Metro-Goldwyn-Mayer (MGM),0.0
20374,1951,Zentropa Entertainments,674918.0
20381,1951,Danmarks Radio (DR),674918.0
20388,1951,Arte,674918.0
20395,1951,Memfis Film,674918.0
20402,1951,Isabella Films BV,674918.0
20409,1951,Degeto Film,674918.0
20416,1951,Ognon Pictures,674918.0
20423,1951,Sveriges Television (SVT),674918.0
20430,1951,Canal+,674918.0
20437,1951,Yleisradio (YLE),674918.0
20444,1951,Arte France Cinéma,674918.0
20451,1951,Westdeutscher Rundfunk (WDR),674918.0
20458,1951,Alan Young Pictures,674918.0
20465,1951,Nederlandse Programma Stichting (NPS),674918.0
20472,1951,Canal+ Television AB,674918.0
20479,1951,Film i Väst,674918.0
20486,1951,Invicta Capital,674918.0
20493,1951,Edith Film Oy,674918.0
20500,1951,Pain Unlimited GmbH Filmproduktion,674918.0
20507,1951,Sigma Films,674918.0
20514,1951,Manderlay,674918.0
20521,259,Les Films du Carrosse,0.0
20524,25,Universal Pictures,96889998.0
20532,25,Neal Street Productions,96889998.0
20540,25,Red Wagon Entertainment,96889998.0
20548,25,Motion Picture KAPPA Produktionsgesellschaft,96889998.0
20588,23220,Hammer Film Productions,0.0
20589,23220,Hotspur Film Productions Ltd.,0.0
20590,9885,Australian Film Finance Corporation,27762648.0
20592,9885,South Australian Film Corporation,27762648.0
20594,9885,403 Productions,27762648.0
20596,9885,True Crime Channel,27762648.0
20606,9392,Celador Films,0.0
20607,9392,Pathé,0.0
20608,9392,Northmen Productions,0.0
20612,674,Patalex IV Productions Limited,895921036.0
20616,674,Warner Bros.,895921036.0
20620,674,Heyday Films,895921036.0
20648,7010,Richmond Productions,0.0
20654,3124,Hammer Film Productions,0.0
20656,411,Walt Disney,748806957.0
20660,411,Walden Media,748806957.0
20680,14695,,0.0
20688,43118,Mosfilm,0.0
20690,43118,TsOKS,0.0
20696,21040,Sonet Film AB,0.0
20697,21040,Film Väst,0.0
20700,36775,Columbia Pictures Corporation,0.0
20703,36775,Meadway-Claude Productions Company,0.0
20712,9641,Twentieth Century Fox Film Corporation,129181830.0
20713,9641,21 Laps Entertainment,129181830.0
20714,9641,Dozen Canada Productions,129181830.0
20715,9568,Trimark Pictures,0.0
20718,9568,Image Organization,0.0
20727,6935,,0.0
20730,20641,,0.0
20733,4550,CJ Capital Investment,23803308.0
20736,4550,Korea Capital Investment,23803308.0
20739,4550,Moho Films,23803308.0
20742,4550,TSJ Entertainment,23803308.0
